productId,userId,rating
DzRgZaRtT53tmG3cb,,
7kbwGtRNq9QritXs7,,
eqXRMwXNYs7WKHf4c,,
G7RwEvAMAMZv8DxLb,,
MvZjNPCcGdKq3rmBh,,
8RhwqFvzXLXhzudeb,,
zc3g2SyuiFznaKLRa,,
4ssE2QR6RGwgNjimh,,
eqfdqL8YySYheFQ9E,,
4TFaE8fCjTpxCzWcC,,
Zcavvjn3pzGfAQAYM,,
q874C6ptTxyjX2x22,,
j9CdRqvNeFEQ7mS8E,,
5cFviXfdmjbqCqfqs,,
Pw2HsBd2FDxQ6CLKJ,,
tSGvMqFRMQEfFjtWG,,
2oerzwFcW4JzeSnEJ,,
eTvMxbgjJ62myev3X,NczP2eTfyeJQJAFnJ,5
7H8Xv5AfYAyfXrXMC,,
d5gRpDapbjY5tHZoz,,
GzPZpZeLepj2BXbHa,,
aCtvdGAnNAegJFwPk,,
vQ3G9q9X2atB59jFQ,,
fekTRPjpjiBg764Jo,,
EuStn8Snec4oNm6Mw,,
rmTzEKHprFSZP6dH6,,
B6M6xDw3peMsDjJuJ,,
jWfwFr7iEySpTJs2E,,
cD8Nf2XmpvdB7uANg,,
puf68ppo3msv2x8Z3,,
JtAfAsNNooqYe6bRw,,
85acxckvRBpWpHYZ9,,
24AMBXAmLB7CMRQEM,,
DLkWhJrDXZFEQ7Xna,,
wzEv4kNmuJr3T4e9b,,
DNpFKeZu7yyWkeXt2,,
JnfTBMdNHLpNpERAK,,
CTCkudnN2kDoyXryp,,
uF2u6uG4zxhqznM26,,
gvFtDdvCFfih6J2KF,,
3t2hHFi2Q2BzS3uoB,,
ucCyqCdb6fnn496RF,,
9TYpJMyRgxBdFmrr3,,
CaQtxAtnWCr75d9W7,,
d7csASNENXMhgL7h9,,
CD8zxYR7Rxet7LxzA,,
w3wYR9W72JShuZkrX,,
87vmB2W8cKmxuy5hN,,
YynCmFCiEmjtNTfQc,,
bsMvfh7Wh85PwnCx5,,
TzjadK3YnZvhsFPEh,,
3bnkEFhyRy8mqD6ma,,
hKKYsMkPPvPx2YP2m,,
fsy9dYFFKZL4kd83Q,,
DrJisEGhbfXdJeu5k,,
ymgLhemkAyvG7fcuX,,
EFm2RR58WQEswhXKS,,
Cj4kYktwzoo929WFm,PScsZxgEtn4uY2PBn,
Cj4kYktwzoo929WFm,KniwcEdhgECtCYWTE,
iGSqEaBXWPEWpxkoc,jAzaWfPpqsDSso5QP,5
X3r44KR744D2McwSx,,
4CksTDa6GNJNF8Tbq,,
Awi4ufkssbXk4FCLM,,
WhfffGp8Jx6XwyQvr,,
LEYkdMxZDWpB9AnAG,,
38WQG6dZnAsq74KSf,,
kCQBAqrXnYcrHHrFm,,
aCnuPrLJx7NFSeohT,ppjnP2nuP5nuYkf4y,5
mTYHTpLtcuCu5jBTq,,
YJHimbzMjQMaPgFvC,,
XQMgMXo2T2vuT9Pmm,,
BDyP4bhR8wsqGAAAx,,
NHpBN5wa9EK83JBDZ,,
GdQNfia8hAjYnH9ZJ,,
KcPZb2W39rbmrpoYj,,
uaqMdjApwJB2fGY83,,
SyeXSotdPQPYd6Zvh,,
6j6DMKteCyYoKjDF7,,
wjkJe6AASGoiqR4H5,,
xAGFz5icNQvpypctT,,
bCqvMg9Pp9NQpMsnC,,
M3Ag4qHqPxgdQxqer,,
BiFqR8AHfx7xXxing,,
BcPqtMNewd9RbNLDu,,
N3WJ9MswydZxdFbWB,,
ZzraQqtaCivQwd9uF,,
ciMgHWtj4dcwH4ziZ,,
RvHLhJttDQS2iTzEE,,
McusqNsKR3AJgkrCS,,
znDzT8YALow4j9pw2,,
yPdycbhdv3kx45bZz,,
uERuhxESfyqommZ3y,,
4fKMsfAuTx38spnvt,,
eKdM9f2sYPzkhtEQp,,
Dnkx2heLp9aHkdudX,,
prm6zF2Nteys9vE8k,,
fnD4oxBbJGxjaycZX,,
BXEf63AbhHvCWoLqA,,
EuMBExXT5sRLuniED,,
pYo4XwYa3sFhtyXcH,,
Tn5hgSnCjR5MJB5wx,,
RixF6Caco3EF2h5gW,,
5nxdzpnkL4dnKmrAp,,
MasMB5PmnwcTrH6tA,,
yhsD66PhSdDBczpEE,,
xtTCdQwquNa76gxRz,,
Xe8wEuuEN9F2v3i8M,,
GAAww26ETFo3rb9fP,,
uLSBmRsuaa56tkgaL,,
qZRLFxWyyFHZwQNN9,,
G8Mdw2udYyQ63Xxbz,,
CLiMxxMBJePM434Wa,,
aCoyfTxHZ5vFFBK35,,
skr6mvLRewzxyLYBc,,
ECc4gYNkQoN3o36Tq,,
7d53NpRFtWm5ayTka,,
JJHaytyQyNAyKALJh,,
t5dhG24zkLkD6TTx3,,
Y9HQ6epFdSgbrgsr2,,
dm6e3SNcmp5p3qf5d,,
xDbECtLkDnTba8eEn,,
9wEbgaH95ugonE9xM,,
JGk5Hb3TaT8aTQTHC,,
HhJArjffzCE4o4wcZ,,
7rD4oS6tfsbLuaTBB,,
kfiApZNHG489LvC4H,,
ta7HTCkj3mh8uCb6M,,
DLbcQLKecgWGQncET,,
tshSsuvRyYzM4GdvR,,
TaGHtArmH6FWedbEn,,
X5xYHWCqWvqupNiRM,,
a3mXbe2J7e8vknfHt,,
bAx9WGRtaS5ZS7kof,,
2MQBBkYruinkLmzHN,,
5wcraYR3YAiZZDfmi,,
296HwuBKpYWMCem72,,
t9pbbsZSiwhjEYvhF,,
u8rdXYkwpikdWXnBa,,
upYkm2TMDPEdAnfWR,,
5Bcx7WKBkKW232W2v,,
4X7mJgXLTCnfkDKgF,,
iBSDiLQemo7Ppcvbx,,
apBh5yps54oHdMzPE,,
XKhjDSKyq938eAQPB,,
xpo3nJ76KGb74tBf5,,
cgHjDrQZ5T5xjRhzT,,
sxaYxuB4w2iauDJto,,
E998SafLKnpCXRkF5,,
Wyo7XgHwG7FbiFuR7,,
mRsCWxavb7eS54sC9,,
BAusLNBdNLufKDE79,,
NbFuc8XwcjXDXpu2t,sGkALrc6R6QHQazEW,
4D9kCdepHs7aZHnay,,
4j9Mj3XtLASCExrDk,,
hWrKFspJXAFEkQz9Q,,
iiuB5aKtmDqnCqCvc,,
4LRaSuc5MMhYuzBAp,,
8e72fbbbfaGSTRXvW,,
cgkf2v2Yp95iyXz7y,,
92dF3yz3CdSQADmLK,,
SfNisxgdqaw997jXa,,
NmySorNJQiyGtZKos,,
szzfMdNzCnCErdrqr,,
q2twQZabm43jx9t9B,,
xkLgsWqaCAztkGjFw,,
zB9NNRn38r3DryCtw,,
TG99jvuaGyT7cpnGZ,,
bNmpyvmAdRqcpGQjE,,
9uyHxFw6LZ4Grk424,,
4CvNwuZypMR8xtGWc,,
xZjHdHxgmAzL5HvQG,,
64HHioaK6QXLxzzYG,,
mMDEywqYDf6Syop9z,,
DDCskgmidYc35obB4,,
D3JqyYs55q8BkCEWK,,
N9C5WnHken2QrkpFF,,
YFohvehExH3rqfktb,,
FMkkGp9kaCuy5Nngb,,
vHzSnPy8axm7ALd7N,,
NaoeTxBPMbSp9FY4b,,
rjd6YvsExnxuJ7XWT,,
RW88HCmJ492Xp6a3z,tnk4oMNctMJrXCG5v,5
u4JHxQzwqb4sLrvQY,,
5FGonp4AH3ntw6mCg,,
tiaugxdr3rPLfrEWd,,
DsnSK5gSburGagwnf,,
BCN5WcdieSj5mTmyk,,
9bJusAiejQCXuwgoY,,
FxKQ5s6KRcguyM7su,,
Lm4R5smtRzRuAmLPx,,
r9egaN7pb6vKe34zt,,
v7s6Ja3rn5H7PTnSg,,
uvZGbNcCNWrEMxmyG,,
B8mYXyvg8SFaZ9FM8,,
aNqqEgZaybm6MpJTw,,
HtxyaZWBaFWvQhJYZ,,
MjzJe3mb2k48PKqak,,
HMHLYiswFZSN65h84,,
tAuFhdKtPgmTFGzPZ,,
PnubyzoTSbNqG52Dw,,
GrucXZBJ5Ek4vZtXH,,
noizwMrRK73g5Wyu5,,
G4Lsp4jhKkRQJF6pX,,
MbXh5gxyAtohMiYa9,,
SjZikE3AfyyJA9NCu,,
L9ursN3Qnd54CPreX,,
E69Pu84RYDpPr7XbS,,
wK53G6MJo7ZDpJP24,,
6RZbnxG88TkQDjGzz,,
dRtcND7KWsfT4gz3m,,
g8ovFXbnCJRAMxWb6,,
B5RRt2HBNJzby4qef,,
b5K8j2KhxfM3W588W,,
sMDWoF5nrr743P4bi,,
FDNSv6Mq5y6S2dCtD,,
5jdkiw64S6FK2ej3W,,
mjFWTa34sK8qND6EX,,
KJivjSgYHwq33a4dL,,
yqAwM2hrkxyFqHZjg,,
gKf78fwcYpFyvp738,,
GmmEDmsDaXXf5c7DB,,
3uhgaTzaQGvCq5m2y,,
MzrFCnKt6Q68d8FJk,,
v7dYgfuK5N9WcKZj5,,
XwSEKJ42u3tNmNT6Z,,
Qwm6DK3E26ZEbAytD,,
GrBew5TQdkdrdcciP,,
TJpwDGFWm2bWwnJt7,,
drCQMcf4H6XCu8aB9,,
wWHNznQGXj5YHMKPR,,
mYx3r4DhKhmkyPFvy,,
9iDEzvhsGqJdvX2Yj,,
QLCGugg4ZemEAXGR8,,
2NTRMRgH2gtywNhmi,,
kNhr6JA8bZemmb77D,,
QuHvp2zpZxFyuhz2c,,
acB2Dx5pBhdmhjfn7,,
tnMkDCowA2e6nCmLL,,
xxjXdRZzrXXYFaT7u,,
HTkwr68aZatKqSjGK,,
NdMErLLLQkixBG2Mo,,
jZemFEbLK3DgYkWb5,,
7PMSbQ6EC5QzwzMyh,,
kdfwnqmqDDL4BKFNi,,
cTgAhrei5n2PyNybp,,
jYj6axt2yvRLTFhwq,,
QiRjtHJNXtP8z63za,,
sAEEuQPmKSGm6JrAQ,,
tNJfAn5mjbpDBdtGe,,
jgGjFe9E6mspChAeP,,
aPntvaRfSsckHooFg,,
6n4RxvGmz3LkifgCJ,,
w8K6TRCq9TNsmKyrP,,
k8ie8tvnL7Yj8id2m,,
w32vxau9z4Jo9pa8c,,
guPLEd2rDjXumidmx,,
JrtxotNpNAEiYs24W,,
DEdjbhEmgBDeRQPcD,,
TjXrHtAwiv8gsB7uo,,
N5SsSEZJhKEtDB7BN,,
t6HnqrZCuoTrhssob,,
SA2MfLbpS6Z7Q4QLX,,
f5XSAPjcECmZKoys5,,
GLrMjidXPLPcJXe6o,,
2Rdrn8ArX6fA2BkyL,,
ffD3mPGtW4KudZbhk,,
J67KD3hyodWrkeYJ8,,
NyiYrnoEXk9CwtvXJ,,
e7c2JMDkrXCo5fMAK,,
xAguMze864rEyzhZf,,
uT33Rqio8dqyiPDZf,,
FBtx7JgD9nPhMeJev,HTgGshvY7CwY8Zwtq,
9Q57ZtpCrwxTkB6Mh,,
LT9Ke6sCdT3def29M,,
DiXk24gscoggcMSGo,,
7dLEyPxtTKn8aoiqA,,
mqzDuxJ4r98TZX4BB,,
aRhkvepoHm9KaRoyM,,
XQwFHurp6sq8S49R8,,
5ikW4bcwa7fWCqnPv,,
5XTATgwP9x2j7dLKp,,
eZEJPT4gAKHE3Msmp,,
uWMtHu93GF7T7tkpq,,
xwrMfqFEkGsKwexTR,,
FvfAQj6rPNGvf7ggz,,
RRX8cw8sAB47kEqQv,,
TDrN78XTEX79SHiif,,
gfkAsQGrxzAMcsRP2,,
K3SRjM97BsFWTHLHx,,
7b5v7axDPy9exjeNJ,,
o8zERshyFa6TWoSaa,,
rtiLGdGhkf4FA8Lfb,,
hPT2pdavfdmwzLRtj,,
j3e82YfTe4ZZXeDek,,
Gh4TmRbENDBAnkPDN,,
C5zLAwQLsXG7szaRN,,
YYbE5K7mW6tk47WRK,,
BFqW5THABTyb7NRES,,
hZA9h8GdiovKDejXj,,
ckExGL95xR7oRRgnz,,
HwgieKjuE9jPatXMR,,
pi5xegKFmop5HB8om,,
5kMR56T9J6Y8uffQK,,
GPDGjqQTecEr5EqiZ,HTgGshvY7CwY8Zwtq,
kKofgkX4nzGfQMuap,,
6yBgvFhXfLBpQFhiS,,
EEsAvrJBjnB66FGHr,,
zayAgzB7GRLHybjQ9,,
3FrWvWRz989DPupwX,,
2MBWam8PyhJevJLfu,gDjtLkYocTkSsS5fN,4
4XQndHkin8afEMdeG,,
YxoPkidTCJSoHoioC,,
neNwJt6geAQ9mpapc,,
p8GabXdKc7BGJXEEz,,
ME9xG6frNz9YJzyiq,,
R3PSjbm45rBjrnsxp,,
jf7HnbWB8jgkhdXT6,,
WsT7EpyW4hBFZYrmn,,
BrvJRNiSXyYZobGTG,,
LxZwgqtNgLBXL8HqT,,
AbnCdPtgjiKeLESPo,,
WWrKmrJh9PgKLutmN,,
WnwPhhCcgfZodGHNC,,
JBtxsZRJtoKMoJ8C8,,
CcjGXpbiu3s4P6nzb,,
StPaKNsgcYwPTTBDn,,
DTkuB79keNhfgRBi7,,
AjLkiWcgjmzFoMre6,,
W4bHeCabwZkdxFvdG,,
WaMbrf63HuKKecKgY,,
o2JHS2K2D4CHMPdFZ,,
xZREymgJX59uQFbCf,,
EN4pifx92L5LPCJhD,,
wKbfAzymGy36aZahg,,
nENsmxoQFkKTWMEX3,,
Piifc9DNEMo25E6NZ,,
mNB9eufBfzbNk4cGx,,
przjYibqe6LMsqvCs,,
4ThnpWHmPDNg63zAe,,
gxdc8NXYezjyFw2qH,,
5yXTNcLGkTqPmetxz,,
fEhauHz6wyjpWPea6,,
A3s8cLqQ98SRLwEu6,,
RHYLbYWaatmwY8JEG,,
ExJYFE8HfW6Ye7HPa,,
Fp6EZ88G6ZZFrsNNn,,
GtZC3yxRJNK7Erp2j,,
Yy3L4gWbitKTDQEfk,AXd58apKSAbkBnixP,2
aiQCz4JTswA4LgEYF,,
JESFfh5trMWD2bYdn,,
hWD2fh2uASaPWkPh6,,
LwQCrw4xioMa9Exkw,,
rMMk2nuxnLGqSRbJv,,
oaMzfZz7xnunrWkbv,,
38Y3C8Y3mwyrGDuMj,,
KwprF8DEQ4gPt4gCx,,
qPPthBhkJkcXHqcw6,,
4xMcxP3qa4whbdGNm,,
XfQT2p9DrGW5EDKnY,,
f9estipJLDzz8ptsm,,
tF2oRrx4AJKHgunpR,,
JLekCe2Tv9sxgMJfn,,
t7ZeZjrJL8nGoghee,,
aq6bQtbibih8uSHCe,,
bwwZHmDry4AKPr2TE,,
DQRbW6BrFSzxeDhZH,,
76tzdpF93aF5CJwL3,,
A7Q3uYoAZnbw72Juy,,
6agcqx3AmCHyMk3Nu,,
jvWaxkREzdkWAy7tr,,
W3TKhjY78mamrcJnM,,
PZ6ZdMyXMpRiBA827,,
djW2gfLkYq5Zqkedq,,
5fJJD3WtJZBHSF3YS,,
L5KKzumTJYggarwP3,,
vYW7bz4CZYHcLerrF,,
abac6QE335txbYJJg,,
E6FXwoc3Rc9GPgukb,,
Bz22XNg7Zq7hZoWLh,,
nFRoKH9Gzp3Ey6fYp,,
MHA7jWDXFQwwhpD8r,,
tuq5jeWdz3AAXPmqf,,
rFt4XTDHmZpbGQDnE,,
bj9p5RDGyG6bwBhnj,,
JnX9aeeHJn39vYFrn,,
RtzZiPsWttsKEFnLB,,
Qd6YnCbjkofWFNjkX,,
yH9rsqYLA5SzX5rAN,,
7CHhSHSnAd7SBaMsJ,,
dhpYjbDp4t8TgdLDm,,
3E7cjvTw39nbt8YGY,,
oExBsB25L9gFsaHrf,,
m9nyNh7Ar3gExeM97,,
JEWGqM9We69Q9uoh4,,
RghtJ25ziAw6AqiAx,,
kWdLKQysC2xNqdbRe,,
RSALYE3RGNzNSmjBR,,
LfvrnNbjZk6TvSiw9,,
XQkxhW3wSngbZDYpz,,
bab3Y6BTKAZxziDZa,,
MvZ9BfGbc2wpQdWWZ,,
yre4kzWf9zWtpZhSm,,
BMbZdJWwcAqg9j2Eq,,
bEjDNWBdffvJQPy2g,,
xCHBKre7f5cKjdjeM,,
L8Tp2Z6hstthnvxha,,
TaxTBQ9H9JouikxQi,,
Nw4cEiRchGGs5JzE7,,
zmsyvAfmHLNGxkJqa,,
Rrn3xJ3EEfunweXDX,,
upG2nmgjkHAAr9dis,,
ZGsqviNMK2rKoQfsM,,
4b7sMobBLFs4mRgtt,,
A99MSqKWrHSvtmBRJ,,
yaDxmezCrQEt57mWo,,
ZrKB9ZLQPHXCzkiRS,,
MmHuNbkqhtDLaneKd,,
NFH6ZHozEGDWZk3PR,,
MxiyvTKLWmY9mxuAF,,
LKHxqQXwqyryDC3Lf,,
iQx7Lcw8RuSWNvZ9W,,
9ChD4zjjNXBXe4L9D,,
x9MQLcLWuvfzsZ9HZ,,
utQBRZ36rAbN7G7Ld,,
PSkA659MnKdxnEKxR,,
uYn89FRXFZKMN6JCk,,
sLPaJQFz28EmKG2zB,,
4K2o4upppQpThDsmK,,
r64MHTeKErhCWcu25,,
GMTAY3fv26waFRLeh,,
4DKvBiYjkvHKPWXNJ,,
W5NwsWogsq7f9wGZp,,
FNWTZYqAkTwtKohtD,,
2nuhq2HWsGcikxMRJ,,
pDXFZGis4o95raoT2,,
rXGydMvrxhvqFCYKt,,
ypa6oBRHyzzE5fFic,,
ieptX3rbRGWGcwbZ2,,
XbFJaJGBf8Q2ucH2c,,
cbyKPXhooDw4ujcTz,,
epqbgmDJzwgi9fLrK,,
Aw5zAh78dym4wyjkH,,
RjiJbxnugHWjPvpcr,,
erfRgsd8MmYFbPeKD,,
7BNmWo59njEj5si7y,,
oW2xFLQCGeHguPqsS,,
fvtqDvxFPGZ8rSxQm,,
2tFPjYMpSABg7xBWE,,
aQ7ZyCEbN2q6kxGRe,,
NFRxQbBGXvtva9DiE,,
Lvb5sQL7pduZJvZqp,,
WBbGsXEFZm9jzAgDh,,
cZSjfxSEZvzFtfnB6,,
CEye44fcSqDBiWhs5,,
icENGb6KtX8hvPWYt,,
7Nm76QC6XJy65Rmma,,
rLcPArfvwSLoEEAKy,,
qYnkQFq6SpAc5ZKqE,,
bM66ffaccJQkivnEL,,
Ph4eCeBcqbuhof59k,,
zrt7p8rrzBHuZ4mBc,,
DWvnhvdANAz5jhcej,,
XmsnyY7hobdtTzdxe,,
SemsvGX6vQ3boN6pB,,
mD5qt9D3JNMEC2JQm,,
9ARGu6berH5MFFxkw,,
t5RaM7TYuFQMPSq4A,,
uYvQxsGajN4QtsfYL,,
oxXmZq9pQGrqZu9hC,,
X4CAubtxAM9fHPytS,,
zDrxrWMo57nZNTwvN,,
FTzjTxY9YWi5FZhu3,,
H6akb5NaEtxC2MidK,,
Mi9xsRz92sJjBhAAv,,
YJm4q7epXdyYxYer6,,
DHxuJqNnFEFWPyz2K,,
5mKQjru5KXZsaets8,,
ocCovitxneZdQ4m7P,,
yfCd7PAHHbKMbKNzz,,
BkSRcL52nj4e9m2ow,,
D2o9AkFSH965zbwcm,,
opNHFPX6ttjzAWghQ,,
ywoaTYxn9dwHNMLGq,,
CA2oxKGqhyxsAL2qB,,
eGPurKX3PXGfnWfKW,,
sH49sFHGGgz4u4RZY,,
NppRGiM7FZcGKwZQL,,
mR3NMoPo7Anh9EPSJ,,
ykaqvxWwK8TcQ2acH,,
v6tyvm2B3HdD75zLW,,
7rfyJyH9HtSeeCRiq,,
3aQSP53rqawcmxRgG,,
vvS3wKR7QyiSHNpwE,,
RJXZvfS9eDC2gh3Tx,,
4b5xFpJAsmy57pc8T,,
fqpWWvtd2fZwybrbQ,,
m5yJTdSg89Wst26tb,,
spZ2E3om5RDdu5xLR,,
i2qeK4c4LtpyvBmpE,,
yjzAjWRDcyBCZwDNZ,,
csGeeGAoxd9ENkbah,,
nXuDdaPKoN2S8y4Ag,,
FBfRtYu772dob7GPP,,
BhMwQRiekBZo5eHS6,,
n9GHSgcMJyr27K5hT,,
jsKgTFrcoEqCyqRng,,
BgjFbyMqkQsnFCxg9,,
vSPbR84Je7nwBkJ9e,,
HykMxsuMFM6xNda6N,,
rXeFb3dZSF6bgZhxo,,
PymdJkPvWgQ6cyuZj,,
Mcj9eMsttYmDAiYoq,,
EYYT3cL7HGv7eo5yP,,
aQSvyTDXA5SiXkcpy,,
eQcEfi6n6e8Knb5xf,,
S8DEPyFodAEzLPCka,,
gX6YXrKimWxvm3HDj,,
3c3Z3iKrRoEKmmpYE,,
yc3JTkuojxCMQG2Ep,,
BAipNjD7nbEzqzZyS,,
w7H7cGQpPg5tmzvpP,,
qQdGzAGrLsjEixbuD,,
g38uZJTEaqKMzru84,,
ED7YczbKgdFXg7qkf,,
AYMNfnXpprNhCYg8z,,
ejEq2Ln8o5SNKbmri,,
75c2Gu8ZJWMs4cYoE,,
bjSxppZKC2QucNfPo,,
9NNk4ggbAe8j4FG5e,,
7GFhvmyw8CMTD69mr,,
43zMGxKNYJDXNCzQJ,,
JTJx6KndhhFudCxz3,,
SW7L24MPGKDJxBZ86,,
pZ3swTbd3cNSCS2d4,,
XLt7bXhMxfyhLyfSo,,
fBhrHJLaj7ynS8sF9,,
4YgMrPjHEJqjPdARf,,
NAwXfi4R6wedTaZAD,,
QQpeMqPTyZMkF84vp,,
QshtLbXaDynqTvsLQ,,
DYq8Pzwhxnsvr8CmK,,
fb8hmDLckFyoJjv32,,
LpxihKjXoXj7BtzGP,,
JR9codn4kfYQPNKCA,,
DuJoAMSi3RXbuWpMb,,
ujCcG4bRnrJbf6Y6D,,
bLg2KfEBgZKe6baoK,,
mqv47QbD8vmARy349,,
rLsLNAC5TffpvEXFB,,
cYgdYe35aRHcXdtGb,,
GD9sJJnKTicNZuwqu,,
9M3Fx8pyqTwdp3yjC,,
shogvYKP4cBAcM4KZ,,
Y5ZBLJoSvmLa5fxES,,
Y8om9rFkepMyao7PF,,
59iTGouoLaTxcpB4d,yH2c9Mh9z7Xi4gzqf,
3KBe84aM9GspcpEFG,tLNdr8FDL2LXtErJy,5
XXZMmBERggYdEw9Dm,SqqyJTMTHKRPFEo7F,5
JYxcmd4bEaAut7KXR,,
DpphoZEzJecPwdjeN,yH2c9Mh9z7Xi4gzqf,
m3a5mLZMqgk8Rc3F3,,
uBkAbJFGMM7usnuDj,,
722XRcAJe6R8XKeue,,
LSa7CSrJmFaoRjGnL,,
dMuDx3aBhnHYxQhQi,,
JjJtSNfF6fHpNawMF,,
GFHRsa7RXKxoXJhSt,,
ANSxNhhsndsfMZGd4,,
HgtGSXP2qYAFqS8vX,,
LJZbvTWeXRQShzTDk,,
umRR9PYBi6vXjaGGD,,
2j6u92CWpvb6GaZMu,,
XxsxcvWHCf8EtBnzQ,,
3z45SzppcpgnBP7mx,,
QDF5EahW7CjTSNtzJ,,
HrjwpBn8783JFa7ws,,
L4XusJSqYJcPcnmnA,,
iSxYcg2CgzHgMsYkL,,
s9u4EXjtXHS8DfABZ,,
uKQBrEpgd4zLwfGWB,,
h84MLXRpu4CQFgq4P,,
iensjq4q6Ne4JTg2i,,
xz7n2DpRyrBiWKGwW,,
qG3KEisTQ7sBppFB6,,
6RpucLoLAexouXiMm,,
dsYgpCYH5wLBkvAoS,,
KtTRsDQ6BHJ3ykTvb,,
HuNr3YbcXYu8NNCcn,,
qPJAYdynm9dXoSaSr,,
koq2BT2Q3w2h6x8QC,,
dSk7bGDCWAs5B9LZK,,
pw2rGnoJvYRmBuntH,,
TBKrAuwsDEWncHm8X,,
E3rkfK5yAWeukjuRi,,
gnMSEMpNpH9Ad9Q54,,
Bmti9RD3kTQrEEt3M,,
ch8C47gfizW4PktaD,,
PjENvZhmAxvXonuRe,,
wDN8PwX5kgHH6BiM3,,
rWh4Fyw8w72HLG49z,,
yxscmnKzCmTfpfHAW,,
gGA5xFY3pXxa85MbE,,
x3A9otwGEDqxNLW8m,,
yaWmfRvsz6abMAuEn,,
MnLKarGAy2i9bYNZW,,
erwfJpdMLXnTDxM9G,,
harJFDZaLPchDsDWk,,
CpFrEdknAggTu7WBg,,
eiKRYemD4N4KcucvN,,
ZyQGJWtuEiv3SqAb3,,
jGFrJpxTY9vdc9NwM,,
BzNmCXDXQtAhgo4Kn,,
6WuSPwoa9izh6AQgE,,
CJf9pK5b72YCGAfrG,,
pEtBBZBBkjzd2bZkQ,,
YTszsqC3Bke5oNhvh,,
3R3C9YYxiAzR2GYPm,,
LjFaBw7zZHdA48ouM,,
L9F3A6JuPqPnytmA2,,
h5meg776QBoRMtdXw,,
qnBm3AjoN3r9RNbFN,,
ZigJYecNCPP4KFnsw,,
PwbsERMcccwpK932C,,
2ZnXdqif8tXbiR4sy,,
NRtcMTx4GnfWGfSno,,
qPikp5dYjrZvMTL7G,,
9JWcBGHyG7EgHMZk3,,
kDKpvacjchKhRdc8Y,,
PoHcS5DMEK9asmEnT,2n3G6dsGi5gwc7S7E,5
RCy8pwrsTZircWGMo,,
CeqDRAPb7WG74jLB3,,
xQAbEFPoG2rE6TPJC,,
xntm7PpdwW2ZKsche,,
CvExvfMZ6t3wucu9J,,
n2QjwR3gXShZeu9np,,
2enDFdutSaLNGWPEW,,
QrGiMQnNzMqWFMvbn,,
9RWE3gKftM77TpwaL,,
8LfmBkoHeFqqh2YJb,,
Z4bcubS7cCE5FKcZH,,
vLrpMge7GK92qjamp,,
p6y95vrrw4AAWEwqa,,
MkaPAL4u8HfLo4Hfx,,
6jMs5Lw5ni6eKjhQ8,,
s8f2HiJvBccfx6TNh,,
e6pzakEsW88Fp6KBZ,,
btMbGAcy2yZpn75GD,,
i7wxPgyRBb7PopDs3,,
GRbY4TXodZEPyKkAp,,
8gCdD8gsGWXEg8L3u,,
G6bcf9XgJCfPZu5Q2,,
LqkZECCnnCwcM29Nk,,
fc8hb58ArDa6bCaxg,,
LTXcNmcfyinqS8m8G,,
8Br923pDt69EHCx2j,,
AnzGyQWZosSddZHbo,,
jHvTFGB9JfrbjHzKG,,
YyvcTjfZavKg7Z5S5,,
Y5ZmR7ppgDEPX7nMX,,
rTtAaDx8PwERzgnBm,,
Cv9Zf5pFHu4cvG6tu,,
Jaaf68pS3WQEKYoJW,,
jgeBAHb3CLMEY92Yx,,
yMwaL2KfQY5kJp6aB,,
43y7xSsL6kvwRkjyn,,
ePT98hBEQCzAdqYtC,,
9zLJDG7fTENf52Pqw,,
GfSZu4NEaaf5PqrGC,,
bZqAbY3ag69QawwZ7,,
vpvNQ9TWAmpAcnfAZ,,
NFcCpjCeGELvWDFdf,,
hEDoH8oxn3FjTk3um,,
Qf7dJy3iBWyfSuaGv,,
WY4PqtMXGmQwT47KL,,
KEb2CgBAcSJYSKpbM,,
6byJ2aDquxLnSzeNQ,,
TZYvbCoMvjamvoqeC,,
3d8sSteMNjynL9dch,,
AHFi5E5wKDab86vpF,,
uXBEzkTTWF5QfcLmW,,
cCf7oX3mpkECPGcGg,,
Wow9xEy6XqF9n4h3A,,
qazYcGboHM4JdBgzd,,
BXqxbQYvAyPrRnSsd,,
byTkDXddTCzJzwgg9,,
8nzRWYLzQQGyckXb8,,
dbH659tCS4swTxhkb,,
8uwgW2AqCjZXbgKHr,,
Ssc2mLHKj66LnKMXD,,
6niDsYAt72tLimSeZ,,
WoMBMvcfkJ3aCGoXF,,
xRzq5cHZb95wh8JLk,,
zzMNYXFvpaXN7QHd9,,
9EMLaG8XpxXt4Qi2F,tLNdr8FDL2LXtErJy,5
p3p7GAzyqqds3DrCa,2vczXSkuWnmdSRFEa,5
g9Ak2eebqiAWN9NeS,,
GwaoQXeYtFPzDy8qu,tLNdr8FDL2LXtErJy,5
GwaoQXeYtFPzDy8qu,2vczXSkuWnmdSRFEa,5
xNZNACA5H62RX6LSX,,
YFjNvsTcjtcP7WmYp,,
mrbC8arT9MoZh7JCi,,
2yoxg5WoA2jKyg5EJ,,
53J549LLSnbTRmfeS,,
jdy3PFpRKfL456hZn,,
iRdLtA9k6HyEJqsKn,,
6jNJJdC4gfxiYS8LG,,
YdtimkfC9A7ZxNw8s,,
66svZks5FKh84Pjxb,,
iJWtaTJvDYWpgoe5L,,
9jYeHwkACwoxFfALf,,
o7PSSKZnmQEc4Ccm9,,
